gene	a	b
AP4E1	0.249302440773561	0.0176594069960543
AP4M1	0.249302440773561	0.0176594069960543
AP4S1	0.28814005341007	0.00914277495177951
AP5M1	0.944710246349563	0.0296390152503892
AP5S1	0.28814005341007	0.00914277495177951
APAF1	0.249302440773561	0.0176594069960543
APBA1	0.249302440773561	0.0176594069960543
APBA2	0.249302440773561	0.0176594069960543
APBB1	0.249302440773561	0.0176594069960543
APBB1IP	0.944710246349563	0.0296390152503892
APBB2	0.249302440773561	0.0176594069960543
APBB3	0.944710246349563	0.0296390152503892
APC	0.249302440773561	0.0176594069960543
APC2	0.249302440773561	0.0176594069960543
APCDD1	0.944710246349563	0.0296390152503892
APCS	0.28814005341007	0.00914277495177951
APEH	0.249302440773561	0.0176594069960543
APEX1	0.944710246349563	0.0296390152503892
APH1A	0.28814005341007	0.00914277495177951
APH1B	0.944710246349563	0.0296390152503892
API5	0.249302440773561	0.0176594069960543
APLF	0.944710246349563	0.0296390152503892
APLP1	0.249302440773561	0.0176594069960543
APLP2	0.249302440773561	0.0176594069960543
APMAP	0.944710246349563	0.0296390152503892
APOA1	0.28814005341007	0.00914277495177951
APOA1BP	0.28814005341007	0.00914277495177951
APOA2	0.28814005341007	0.00914277495177951
APOA4	0.944710246349563	0.0296390152503892
APOA5	0.944710246349563	0.0296390152503892
APOB	0.249302440773561	0.0176594069960543
APOBEC2	0.28814005341007	0.00914277495177951
APOBEC3A	0.28814005341007	0.00914277495177951
APOBEC3C	0.28814005341007	0.00914277495177951
APOBEC3D	0.944710246349563	0.0296390152503892
APOBEC3F	0.944710246349563	0.0296390152503892
APOBEC3G	0.944710246349563	0.0296390152503892
APOBEC3H	0.28814005341007	0.00914277495177951
APOBEC4	0.28814005341007	0.00914277495177951
APOBR	0.249302440773561	0.0176594069960543
APOC1	0.28814005341007	0.00914277495177951
APOC2	0.28814005341007	0.00914277495177951
APOD	0.28814005341007	0.00914277495177951
APOE	0.28814005341007	0.00914277495177951
APOF	0.28814005341007	0.00914277495177951
APOH	0.944710246349563	0.0296390152503892
APOL1	0.944710246349563	0.0296390152503892
APOL2	0.28814005341007	0.00914277495177951
APOL4	0.28814005341007	0.00914277495177951
APOL5	0.944710246349563	0.0296390152503892
APOL6	0.28814005341007	0.00914277495177951
APOM	0.28814005341007	0.00914277495177951
APOO	0.944710246349563	0.0296390152503892
APOOL	0.28814005341007	0.00914277495177951
APOPT1	0.28814005341007	0.00914277495177951
APP	0.249302440773561	0.0176594069960543
APPBP2	0.249302440773561	0.0176594069960543
APPL1	0.249302440773561	0.0176594069960543
APRT	0.28814005341007	0.00914277495177951
APTX	0.944710246349563	0.0296390152503892
AQP1	0.28814005341007	0.00914277495177951
AQP10	0.28814005341007	0.00914277495177951
AQP11	0.28814005341007	0.00914277495177951
AQP2	0.28814005341007	0.00914277495177951
AQP3	0.944710246349563	0.0296390152503892
AQP4	0.28814005341007	0.00914277495177951
AQP5	0.28814005341007	0.00914277495177951
AQP6	0.28814005341007	0.00914277495177951
AQP8	0.28814005341007	0.00914277495177951
AQP9	0.28814005341007	0.00914277495177951
AQPEP	0.249302440773561	0.0176594069960543
AQR	0.249302440773561	0.0176594069960543
ARAF	0.249302440773561	0.0176594069960543
ARAP1	0.249302440773561	0.0176594069960543
ARAP2	0.249302440773561	0.0176594069960543
ARAP3	0.249302440773561	0.0176594069960543
ARC	0.249302440773561	0.0176594069960543
AREL1	0.249302440773561	0.0176594069960543
ARFGAP1	0.249302440773561	0.0176594069960543
ARFGAP2	0.249302440773561	0.0176594069960543
ARFGAP3	0.249302440773561	0.0176594069960543
ARFGEF1	0.249302440773561	0.0176594069960543
ARFGEF2	0.249302440773561	0.0176594069960543
ARFIP1	0.944710246349563	0.0296390152503892
ARFIP2	0.944710246349563	0.0296390152503892
ARFRP1	0.28814005341007	0.00914277495177951
ARG1	0.944710246349563	0.0296390152503892
ARG2	0.944710246349563	0.0296390152503892
ARGLU1	0.249302440773561	0.0176594069960543
ARHGAP1	0.944710246349563	0.0296390152503892
ARHGAP10	0.249302440773561	0.0176594069960543
ARHGAP11A	0.249302440773561	0.0176594069960543
ARHGAP11B	0.28814005341007	0.00914277495177951
ARHGAP12	0.249302440773561	0.0176594069960543
ARHGAP15	0.249302440773561	0.0176594069960543
ARHGAP17	0.249302440773561	0.0176594069960543
ARHGAP18	0.249302440773561	0.0176594069960543
ARHGAP20	0.249302440773561	0.0176594069960543
ARHGAP21	0.249302440773561	0.0176594069960543
ARHGAP22	0.944710246349563	0.0296390152503892
ARHGAP24	0.249302440773561	0.0176594069960543
ARHGAP25	0.249302440773561	0.0176594069960543
ARHGAP26	0.249302440773561	0.0176594069960543
ARHGAP27	0.249302440773561	0.0176594069960543
ARHGAP28	0.249302440773561	0.0176594069960543
ARHGAP29	0.249302440773561	0.0176594069960543
ARHGAP30	0.249302440773561	0.0176594069960543
ARHGAP31	0.249302440773561	0.0176594069960543
ARHGAP32	0.249302440773561	0.0176594069960543
ARHGAP33	0.249302440773561	0.0176594069960543
ARHGAP36	0.944710246349563	0.0296390152503892
ARHGAP39	0.249302440773561	0.0176594069960543
ARHGAP4	0.249302440773561	0.0176594069960543
ARHGAP44	0.249302440773561	0.0176594069960543
ARHGAP5	0.249302440773561	0.0176594069960543
ARHGAP6	0.249302440773561	0.0176594069960543
ARHGAP9	0.249302440773561	0.0176594069960543
ARHGDIA	0.28814005341007	0.00914277495177951
ARHGDIB	0.28814005341007	0.00914277495177951
ARHGEF1	0.249302440773561	0.0176594069960543
ARHGEF10	0.249302440773561	0.0176594069960543
ARHGEF10L	0.249302440773561	0.0176594069960543
ARHGEF11	0.249302440773561	0.0176594069960543
ARHGEF12	0.249302440773561	0.0176594069960543
ARHGEF15	0.249302440773561	0.0176594069960543
ARHGEF16	0.249302440773561	0.0176594069960543
ARHGEF17	0.249302440773561	0.0176594069960543
ARHGEF18	0.249302440773561	0.0176594069960543
ARHGEF19	0.249302440773561	0.0176594069960543
ARHGEF2	0.249302440773561	0.0176594069960543
ARHGEF25	0.249302440773561	0.0176594069960543
ARHGEF26	0.249302440773561	0.0176594069960543
ARHGEF28	0.249302440773561	0.0176594069960543
ARHGEF3	0.249302440773561	0.0176594069960543
ARHGEF39	0.944710246349563	0.0296390152503892
ARHGEF4	0.249302440773561	0.0176594069960543
ARHGEF40	0.249302440773561	0.0176594069960543
ARHGEF6	0.249302440773561	0.0176594069960543
ARHGEF7	0.249302440773561	0.0176594069960543
ARID1A	0.249302440773561	0.0176594069960543
ARID1B	0.249302440773561	0.0176594069960543
ARID2	0.249302440773561	0.0176594069960543
ARID3A	0.944710246349563	0.0296390152503892
ARID3B	0.944710246349563	0.0296390152503892
ARID3C	0.944710246349563	0.0296390152503892
ARID4B	0.249302440773561	0.0176594069960543
ARID5A	0.944710246349563	0.0296390152503892
ARID5B	0.249302440773561	0.0176594069960543
ARIH1	0.249302440773561	0.0176594069960543
ARIH2	0.249302440773561	0.0176594069960543
ARL1	0.944710246349563	0.0296390152503892
ARL10	0.944710246349563	0.0296390152503892
ARL13A	0.944710246349563	0.0296390152503892
ARL13B	0.944710246349563	0.0296390152503892
ARL14EP	0.28814005341007	0.00914277495177951
ARL15	0.28814005341007	0.00914277495177951
ARL16	0.28814005341007	0.00914277495177951
ARL2	0.28814005341007	0.00914277495177951
ARL2BP	0.28814005341007	0.00914277495177951
ARL3	0.28814005341007	0.00914277495177951
ARL4D	0.28814005341007	0.00914277495177951
ARL5A	0.28814005341007	0.00914277495177951
ARL5B	0.28814005341007	0.00914277495177951
ARL6	0.28814005341007	0.00914277495177951
ARL6IP1	0.28814005341007	0.00914277495177951
ARL6IP4	0.944710246349563	0.0296390152503892
ARL6IP5	0.28814005341007	0.00914277495177951
ARL6IP6	0.28814005341007	0.00914277495177951
ARL8A	0.944710246349563	0.0296390152503892
ARL8B	0.944710246349563	0.0296390152503892
ARL9	0.28814005341007	0.00914277495177951
ARMC1	0.944710246349563	0.0296390152503892
ARMC10	0.28814005341007	0.00914277495177951
ARMC12	0.944710246349563	0.0296390152503892
ARMC2	0.249302440773561	0.0176594069960543
ARMC3	0.249302440773561	0.0176594069960543
ARMC4	0.249302440773561	0.0176594069960543
ARMC5	0.249302440773561	0.0176594069960543
ARMC6	0.944710246349563	0.0296390152503892
ARMC7	0.28814005341007	0.00914277495177951
ARMC8	0.249302440773561	0.0176594069960543
ARMC9	0.249302440773561	0.0176594069960543
ARMCX1	0.28814005341007	0.00914277495177951
ARMCX2	0.28814005341007	0.00914277495177951
ARMCX3	0.28814005341007	0.00914277495177951
ARMCX6	0.28814005341007	0.00914277495177951
ARNT	0.249302440773561	0.0176594069960543
ARNT2	0.249302440773561	0.0176594069960543
ARNTL	0.249302440773561	0.0176594069960543
ARPC1A	0.944710246349563	0.0296390152503892
ARPC1B	0.944710246349563	0.0296390152503892
ARPC3	0.28814005341007	0.00914277495177951
ARPC4-TTLL3	0.249302440773561	0.0176594069960543
ARPP21	0.249302440773561	0.0176594069960543
ARR3	0.944710246349563	0.0296390152503892
ARRB1	0.944710246349563	0.0296390152503892
ARRDC1	0.944710246349563	0.0296390152503892
ARRDC2	0.944710246349563	0.0296390152503892
ARRDC3	0.944710246349563	0.0296390152503892
ARRDC4	0.944710246349563	0.0296390152503892
ARRDC5	0.28814005341007	0.00914277495177951
ARSB	0.249302440773561	0.0176594069960543
ARSD	0.249302440773561	0.0176594069960543
ARSE	0.249302440773561	0.0176594069960543
ARSF	0.249302440773561	0.0176594069960543
ARSG	0.944710246349563	0.0296390152503892
ARSH	0.944710246349563	0.0296390152503892
ARSI	0.944710246349563	0.0296390152503892
ARSJ	0.944710246349563	0.0296390152503892
ARSK	0.944710246349563	0.0296390152503892
ART3	0.944710246349563	0.0296390152503892
ART4	0.28814005341007	0.00914277495177951
ART5	0.28814005341007	0.00914277495177951
ARV1	0.28814005341007	0.00914277495177951
ARVCF	0.249302440773561	0.0176594069960543
AS3MT	0.944710246349563	0.0296390152503892
ASAH1	0.944710246349563	0.0296390152503892
ASAP1	0.249302440773561	0.0176594069960543
ASAP2	0.249302440773561	0.0176594069960543
ASAP3	0.249302440773561	0.0176594069960543
ASB1	0.28814005341007	0.00914277495177951
ASB11	0.944710246349563	0.0296390152503892
ASB13	0.28814005341007	0.00914277495177951
ASB17	0.28814005341007	0.00914277495177951
ASB18	0.944710246349563	0.0296390152503892
ASB2	0.249302440773561	0.0176594069960543
ASB4	0.944710246349563	0.0296390152503892
ASB5	0.944710246349563	0.0296390152503892
ASB6	0.28814005341007	0.00914277495177951
ASB7	0.944710246349563	0.0296390152503892
ASB8	0.28814005341007	0.00914277495177951
ASB9	0.28814005341007	0.00914277495177951
ASCC1	0.944710246349563	0.0296390152503892
ASCC2	0.249302440773561	0.0176594069960543
ASCL1	0.28814005341007	0.00914277495177951
ASCL3	0.28814005341007	0.00914277495177951
ASF1A	0.28814005341007	0.00914277495177951
ASF1B	0.28814005341007	0.00914277495177951
ASGR1	0.944710246349563	0.0296390152503892
ASGR2	0.944710246349563	0.0296390152503892
ASH1L	0.249302440773561	0.0176594069960543
ASH2L	0.249302440773561	0.0176594069960543
ASIC1	0.249302440773561	0.0176594069960543
ASIC2	0.944710246349563	0.0296390152503892
ASIC4	0.944710246349563	0.0296390152503892
ASIC5	0.944710246349563	0.0296390152503892
ASIP	0.28814005341007	0.00914277495177951
ASL	0.249302440773561	0.0176594069960543
ASMTL	0.944710246349563	0.0296390152503892
ASNA1	0.28814005341007	0.00914277495177951
ASNS	0.944710246349563	0.0296390152503892
ASNSD1	0.944710246349563	0.0296390152503892
ASPA	0.28814005341007	0.00914277495177951
ASPH	0.249302440773561	0.0176594069960543
ASPHD1	0.28814005341007	0.00914277495177951
ASPHD2	0.944710246349563	0.0296390152503892
ASPN	0.944710246349563	0.0296390152503892
ASRGL1	0.28814005341007	0.00914277495177951
ASS1	0.944710246349563	0.0296390152503892
ASTE1	0.944710246349563	0.0296390152503892
ASTN1	0.249302440773561	0.0176594069960543
ASTN2	0.249302440773561	0.0176594069960543
ASUN	0.249302440773561	0.0176594069960543
ASXL1	0.249302440773561	0.0176594069960543
ASXL2	0.249302440773561	0.0176594069960543
ASXL3	0.249302440773561	0.0176594069960543
ASZ1	0.944710246349563	0.0296390152503892
ATAD1	0.944710246349563	0.0296390152503892
ATAD2	0.249302440773561	0.0176594069960543
ATAD2B	0.249302440773561	0.0176594069960543
ATAD3A	0.249302440773561	0.0176594069960543
ATAD3B	0.249302440773561	0.0176594069960543
ATAD3C	0.944710246349563	0.0296390152503892
ATAD5	0.249302440773561	0.0176594069960543
ATAT1	0.249302440773561	0.0176594069960543
ATCAY	0.944710246349563	0.0296390152503892
ATE1	0.249302440773561	0.0176594069960543
ATF1	0.944710246349563	0.0296390152503892
ATF2	0.944710246349563	0.0296390152503892
ATF3	0.28814005341007	0.00914277495177951
ATF4	0.28814005341007	0.00914277495177951
ATF6	0.249302440773561	0.0176594069960543
ATF6B	0.249302440773561	0.0176594069960543
ATF7IP	0.249302440773561	0.0176594069960543
ATF7IP2	0.944710246349563	0.0296390152503892
ATG10	0.944710246349563	0.0296390152503892
ATG12	0.28814005341007	0.00914277495177951
ATG13	0.944710246349563	0.0296390152503892
ATG14	0.249302440773561	0.0176594069960543
ATG16L1	0.249302440773561	0.0176594069960543
ATG16L2	0.249302440773561	0.0176594069960543
ATG2A	0.249302440773561	0.0176594069960543
ATG2B	0.249302440773561	0.0176594069960543
ATG3	0.944710246349563	0.0296390152503892
ATG4A	0.944710246349563	0.0296390152503892
ATG4C	0.944710246349563	0.0296390152503892
ATG4D	0.944710246349563	0.0296390152503892
ATG5	0.944710246349563	0.0296390152503892
ATG7	0.249302440773561	0.0176594069960543
ATG9A	0.249302440773561	0.0176594069960543
ATHL1	0.249302440773561	0.0176594069960543
ATIC	0.249302440773561	0.0176594069960543
ATL1	0.249302440773561	0.0176594069960543
ATL2	0.249302440773561	0.0176594069960543
ATL3	0.249302440773561	0.0176594069960543
ATMIN	0.944710246349563	0.0296390152503892
ATN1	0.249302440773561	0.0176594069960543
ATP10A	0.249302440773561	0.0176594069960543
ATP10D	0.249302440773561	0.0176594069960543
ATP11A	0.249302440773561	0.0176594069960543
ATP11B	0.249302440773561	0.0176594069960543
ATP11C	0.249302440773561	0.0176594069960543
ATP13A1	0.249302440773561	0.0176594069960543
ATP13A2	0.249302440773561	0.0176594069960543
ATP13A3	0.249302440773561	0.0176594069960543
ATP13A4	0.249302440773561	0.0176594069960543
ATP1A1	0.249302440773561	0.0176594069960543
ATP1A2	0.249302440773561	0.0176594069960543
ATP1B2	0.944710246349563	0.0296390152503892
ATP1B3	0.944710246349563	0.0296390152503892
ATP1B4	0.944710246349563	0.0296390152503892
ATP2A1	0.249302440773561	0.0176594069960543
ATP2A2	0.249302440773561	0.0176594069960543
ATP2A3	0.249302440773561	0.0176594069960543
ATP2B1	0.249302440773561	0.0176594069960543
ATP2B2	0.249302440773561	0.0176594069960543
ATP2B3	0.249302440773561	0.0176594069960543
ATP2B4	0.249302440773561	0.0176594069960543
ATP2C1	0.249302440773561	0.0176594069960543
ATP4A	0.249302440773561	0.0176594069960543
ATP4B	0.28814005341007	0.00914277495177951
ATP5A1	0.944710246349563	0.0296390152503892
ATP5B	0.944710246349563	0.0296390152503892
ATP5C1	0.944710246349563	0.0296390152503892
ATP5E	0.28814005341007	0.00914277495177951
ATP5F1	0.944710246349563	0.0296390152503892
ATP5G1	0.28814005341007	0.00914277495177951
ATP5G2	0.28814005341007	0.00914277495177951
ATP5G3	0.28814005341007	0.00914277495177951
ATP5H	0.28814005341007	0.00914277495177951
ATP5I	0.28814005341007	0.00914277495177951
ATP5J	0.28814005341007	0.00914277495177951
ATP5J2	0.28814005341007	0.00914277495177951
ATP5L	0.28814005341007	0.00914277495177951
ATP5O	0.28814005341007	0.00914277495177951
ATP5S	0.28814005341007	0.00914277495177951
ATP5SL	0.944710246349563	0.0296390152503892
ATP6AP1L	0.28814005341007	0.00914277495177951
ATP6V0A1	0.249302440773561	0.0176594069960543
ATP6V0A2	0.249302440773561	0.0176594069960543
ATP6V0A4	0.249302440773561	0.0176594069960543
ATP6V0D1	0.944710246349563	0.0296390152503892
ATP6V0E1	0.28814005341007	0.00914277495177951
ATP6V1A	0.249302440773561	0.0176594069960543
ATP6V1B1	0.249302440773561	0.0176594069960543
ATP6V1B2	0.249302440773561	0.0176594069960543
ATP6V1C1	0.944710246349563	0.0296390152503892
ATP6V1C2	0.944710246349563	0.0296390152503892
ATP6V1D	0.944710246349563	0.0296390152503892
ATP6V1E1	0.28814005341007	0.00914277495177951
ATP6V1E2	0.944710246349563	0.0296390152503892
ATP6V1F	0.28814005341007	0.00914277495177951
ATP6V1G1	0.28814005341007	0.00914277495177951
ATP6V1G2	0.28814005341007	0.00914277495177951
ATP6V1G3	0.28814005341007	0.00914277495177951
ATP6V1H	0.249302440773561	0.0176594069960543
ATP7A	0.249302440773561	0.0176594069960543
ATP7B	0.249302440773561	0.0176594069960543
ATP8A1	0.249302440773561	0.0176594069960543
ATP8A2	0.249302440773561	0.0176594069960543
ATP8B1	0.249302440773561	0.0176594069960543
ATP8B2	0.249302440773561	0.0176594069960543
ATP9A	0.249302440773561	0.0176594069960543
ATP9B	0.249302440773561	0.0176594069960543
ATPAF1	0.944710246349563	0.0296390152503892
ATPAF2	0.28814005341007	0.00914277495177951
ATPIF1	0.28814005341007	0.00914277495177951
ATRAID	0.944710246349563	0.0296390152503892
ATRIP	0.249302440773561	0.0176594069960543
ATRNL1	0.249302440773561	0.0176594069960543
ATRX	0.249302440773561	0.0176594069960543
ATXN1	0.944710246349563	0.0296390152503892
ATXN10	0.944710246349563	0.0296390152503892
ATXN2	0.249302440773561	0.0176594069960543
ATXN2L	0.249302440773561	0.0176594069960543
ATXN7	0.249302440773561	0.0176594069960543
ATXN7L2	0.944710246349563	0.0296390152503892
ATXN7L3	0.944710246349563	0.0296390152503892
AUH	0.944710246349563	0.0296390152503892
AUNIP	0.28814005341007	0.00914277495177951
AUP1	0.944710246349563	0.0296390152503892
AURKA	0.944710246349563	0.0296390152503892
AURKAIP1	0.28814005341007	0.00914277495177951
AURKB	0.944710246349563	0.0296390152503892
AURKC	0.28814005341007	0.00914277495177951
AUTS2	0.249302440773561	0.0176594069960543
AVEN	0.944710246349563	0.0296390152503892
AVIL	0.249302440773561	0.0176594069960543
AVL9	0.249302440773561	0.0176594069960543
AVP	0.28814005341007	0.00914277495177951
AVPR1A	0.28814005341007	0.00914277495177951
AVPR1B	0.28814005341007	0.00914277495177951
AVPR2	0.28814005341007	0.00914277495177951
AWAT1	0.944710246349563	0.0296390152503892
AWAT2	0.944710246349563	0.0296390152503892
AXDND1	0.249302440773561	0.0176594069960543
AXIN1	0.249302440773561	0.0176594069960543
AXIN2	0.249302440773561	0.0176594069960543
AXL	0.249302440773561	0.0176594069960543
AZGP1	0.28814005341007	0.00914277495177951
AZI1	0.249302440773561	0.0176594069960543
AZI2	0.944710246349563	0.0296390152503892
AZIN1	0.944710246349563	0.0296390152503892
AZU1	0.28814005341007	0.00914277495177951
B2M	0.28814005341007	0.00914277495177951
B3GALNT1	0.28814005341007	0.00914277495177951
B3GALNT2	0.249302440773561	0.0176594069960543
B3GALT2	0.944710246349563	0.0296390152503892
B3GALT5	0.28814005341007	0.00914277495177951
B3GAT1	0.944710246349563	0.0296390152503892
B3GAT2	0.28814005341007	0.00914277495177951
B3GAT3	0.944710246349563	0.0296390152503892
B3GNT1	0.944710246349563	0.0296390152503892
B3GNT2	0.28814005341007	0.00914277495177951
B3GNT3	0.28814005341007	0.00914277495177951
B3GNT4	0.28814005341007	0.00914277495177951
B3GNT5	0.28814005341007	0.00914277495177951
B3GNT8	0.944710246349563	0.0296390152503892
B4GALNT1	0.944710246349563	0.0296390152503892
B4GALNT3	0.249302440773561	0.0176594069960543
B4GALNT4	0.249302440773561	0.0176594069960543
